,Номенклатура,КлассТовара
5956,4eac5dd8-58f6-11e1-b451-001517c526f0,Наименее продаваемый
5957,4eac5dd9-58f6-11e1-b451-001517c526f0,Наименее продаваемый
5958,4eac5dda-58f6-11e1-b451-001517c526f0,Наименее продаваемый
5959,4eac5ddb-58f6-11e1-b451-001517c526f0,Наименее продаваемый
5960,4eac5ddc-58f6-11e1-b451-001517c526f0,Средне продаваемый
5961,4eb2c085-b356-11e0-b1ec-00155d030b07,Средне продаваемый
5962,4eb2c086-b356-11e0-b1ec-00155d030b07,Средне продаваемый
5963,4eb56a0a-ee2a-11e0-9d40-001517c526f0,Средне продаваемый
5964,4eb56a0b-ee2a-11e0-9d40-001517c526f0,Средне продаваемый
5965,4eb56a0f-ee2a-11e0-9d40-001517c526f0,Наименее продаваемый
5966,4eb56a11-ee2a-11e0-9d40-001517c526f0,Средне продаваемый
5967,4ec3d2a3-026c-11e0-879e-001517c526f0,Средне продаваемый
5968,4ec3d2a8-026c-11e0-879e-001517c526f0,Средне продаваемый
5969,4ec3d2a9-026c-11e0-879e-001517c526f0,Средне продаваемый
5970,4ec3d2aa-026c-11e0-879e-001517c526f0,Средне продаваемый
5971,4ec3d2ab-026c-11e0-879e-001517c526f0,Наиболее продаваемый
5972,4ec3d2ac-026c-11e0-879e-001517c526f0,Наиболее продаваемый
5973,4ec3d2ad-026c-11e0-879e-001517c526f0,Наиболее продаваемый
5974,4ec3d2ae-026c-11e0-879e-001517c526f0,Средне продаваемый
5975,4ec3d2af-026c-11e0-879e-001517c526f0,Средне продаваемый
5976,4ec3d2b0-026c-11e0-879e-001517c526f0,Средне продаваемый
5977,4ec3d2b1-026c-11e0-879e-001517c526f0,Средне продаваемый
5978,4ec3d2b2-026c-11e0-879e-001517c526f0,Средне продаваемый
5979,4ec3d2b3-026c-11e0-879e-001517c526f0,Средне продаваемый
5980,4ec3d2b4-026c-11e0-879e-001517c526f0,Средне продаваемый
5981,4ec3d2b5-026c-11e0-879e-001517c526f0,Средне продаваемый
5982,4ec3d2b6-026c-11e0-879e-001517c526f0,Средне продаваемый
5983,4ec3d2b7-026c-11e0-879e-001517c526f0,Средне продаваемый
5984,4ecf9afc-2da1-11e0-99a5-001517c526f0,Наименее продаваемый
5985,4ee00726-ab1f-11df-85dd-001517c526f0,Наименее продаваемый
5986,4ee00727-ab1f-11df-85dd-001517c526f0,Наименее продаваемый
5987,4ee36c50-5039-11e0-9b9b-001517c526f0,Наименее продаваемый
5988,4efc860e-c82f-11de-98c8-00151716f9f5,Наименее продаваемый
5989,4efc8610-c82f-11de-98c8-00151716f9f5,Средне продаваемый
5990,4efc8611-c82f-11de-98c8-00151716f9f5,Средне продаваемый
5991,4efc8612-c82f-11de-98c8-00151716f9f5,Средне продаваемый
5992,4efc8613-c82f-11de-98c8-00151716f9f5,Наименее продаваемый
5993,4efd2494-d773-11df-a79e-001517c526f0,Наиболее продаваемый
5994,4efdf1fa-08bb-11e0-8eb0-001517c526f0,Средне продаваемый
5995,4f0af16f-f921-11e0-89eb-001517c526f0,Средне продаваемый
5996,4f0af170-f921-11e0-89eb-001517c526f0,Средне продаваемый
5997,4f0af178-f921-11e0-89eb-001517c526f0,Средне продаваемый
5998,4f0af179-f921-11e0-89eb-001517c526f0,Средне продаваемый
5999,4f0af184-f921-11e0-89eb-001517c526f0,Наименее продаваемый
6000,4f0af185-f921-11e0-89eb-001517c526f0,Наименее продаваемый
6001,4f0af187-f921-11e0-89eb-001517c526f0,Наименее продаваемый
6002,4f0af18b-f921-11e0-89eb-001517c526f0,Наименее продаваемый
6003,4f0af18c-f921-11e0-89eb-001517c526f0,Средне продаваемый
6004,4f20ce4e-4de3-11e0-893f-001517c526f0,Средне продаваемый
6005,4f24fbb7-4ba2-11e1-a28a-001517c526f0,Наименее продаваемый
6006,4f24fbbf-4ba2-11e1-a28a-001517c526f0,Средне продаваемый
6007,4f295adc-f1e4-11df-a7e1-001517c526f0,Наименее продаваемый
6008,4f295ade-f1e4-11df-a7e1-001517c526f0,Наименее продаваемый
6009,4f295adf-f1e4-11df-a7e1-001517c526f0,Наименее продаваемый
6010,4f295ae0-f1e4-11df-a7e1-001517c526f0,Наименее продаваемый
6011,4f295ae1-f1e4-11df-a7e1-001517c526f0,Наименее продаваемый
6012,4f2d9416-9d0c-11de-8bef-00151716f9f5,Наименее продаваемый
6013,4f2d9418-9d0c-11de-8bef-00151716f9f5,Наименее продаваемый
6014,4f428388-f3bf-11dc-8cdd-00151716f9f5,Средне продаваемый
6015,4f428389-f3bf-11dc-8cdd-00151716f9f5,Средне продаваемый
6016,4f42838a-f3bf-11dc-8cdd-00151716f9f5,Средне продаваемый
6017,4f4bbde8-f848-11e0-9539-001517c526f0,Наиболее продаваемый
6018,4f4ce36d-bf39-11dd-a804-00151716f9f5,Наиболее продаваемый
6019,4f52b172-e156-11da-9c95-0002b3552d75,Средне продаваемый
6020,4f5bcdd5-a2b7-11e0-bb10-00155d030b07,Средне продаваемый
6021,4f73be26-d1c6-11e0-bc27-001517c526f0,Наименее продаваемый
6022,4f7e0c39-1a58-11e1-9d79-001517c52875,Наименее продаваемый
6023,4f8341fd-b0a4-11df-a634-001517c526f0,Средне продаваемый
6024,4f8341fe-b0a4-11df-a634-001517c526f0,Средне продаваемый
6025,4fb645b1-03c0-11df-9cf0-00151716f9f5,Средне продаваемый
6026,4fb645b2-03c0-11df-9cf0-00151716f9f5,Средне продаваемый
6027,4fb645b3-03c0-11df-9cf0-00151716f9f5,Средне продаваемый
6028,4fb645d5-03c0-11df-9cf0-00151716f9f5,Наиболее продаваемый
6029,4fb645d6-03c0-11df-9cf0-00151716f9f5,Средне продаваемый
6030,4fb645d7-03c0-11df-9cf0-00151716f9f5,Средне продаваемый
6031,4fb645d8-03c0-11df-9cf0-00151716f9f5,Средне продаваемый
6032,4fb92660-6953-11e0-b172-001517c526f0,Средне продаваемый
6033,4fb92665-6953-11e0-b172-001517c526f0,Наименее продаваемый
6034,4fb92666-6953-11e0-b172-001517c526f0,Наименее продаваемый
6035,4fb92667-6953-11e0-b172-001517c526f0,Наименее продаваемый
6036,4fb92668-6953-11e0-b172-001517c526f0,Наименее продаваемый
6037,4fba2038-665f-11e1-a044-001517c526f0,Средне продаваемый
6038,4fc6cd02-1265-11e0-b8e7-001517c526f0,Наименее продаваемый
6039,4fc6cd03-1265-11e0-b8e7-001517c526f0,Наименее продаваемый
6040,4fc94d85-b647-11e0-9ba5-00155d030b07,Средне продаваемый
6041,4fc94d86-b647-11e0-9ba5-00155d030b07,Средне продаваемый
6042,4fdd11c5-0bf8-11e1-ba09-001517c526f0,Средне продаваемый
6043,4fdd11c6-0bf8-11e1-ba09-001517c526f0,Средне продаваемый
6044,4fdd11d0-0bf8-11e1-ba09-001517c526f0,Наименее продаваемый
6045,4fdd11d1-0bf8-11e1-ba09-001517c526f0,Наименее продаваемый
6046,4fdd11d2-0bf8-11e1-ba09-001517c526f0,Наименее продаваемый
6047,4fdef73f-c325-11dc-88cf-00173147c81e,Средне продаваемый
6048,4fdf7e24-14d7-11e1-83f5-001517c526f0,Средне продаваемый
6049,4fefeffb-cc8b-11e0-9759-001517c526f0,Средне продаваемый
6050,4ffc28af-ba20-11df-8b53-001517c526f0,Средне продаваемый
6051,4ffc28b0-ba20-11df-8b53-001517c526f0,Средне продаваемый
6052,4ffc28b1-ba20-11df-8b53-001517c526f0,Средне продаваемый
6053,4ffc28b2-ba20-11df-8b53-001517c526f0,Средне продаваемый
6054,5011d4cb-8155-11de-b404-00151716f9f5,Наименее продаваемый
6055,502a01c7-321e-11df-af8c-001517c526f1,Средне продаваемый
6056,502d381f-fc35-11db-8fe5-00001a1933df,Наименее продаваемый
6057,504d5667-c161-11da-ab47-0002b3552d75,Наиболее продаваемый
6058,504d5684-c161-11da-ab47-0002b3552d75,Средне продаваемый
6059,505408ca-15bb-11dd-ac03-00151716f9f5,Средне продаваемый
6060,50566f8d-4ad7-11e1-ae01-001517c526f0,Средне продаваемый
6061,50566f8f-4ad7-11e1-ae01-001517c526f0,Средне продаваемый
6062,50566f90-4ad7-11e1-ae01-001517c526f0,Средне продаваемый
6063,50566f91-4ad7-11e1-ae01-001517c526f0,Наименее продаваемый
6064,50566f92-4ad7-11e1-ae01-001517c526f0,Средне продаваемый
6065,505daaaf-45c1-11df-acb1-001517c526f1,Наименее продаваемый
6066,506740d6-e15e-11df-bafc-001517c526f0,Средне продаваемый
6067,507669d8-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6068,507669d9-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6069,507669da-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6070,507669db-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6071,507669dc-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6072,507669dd-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6073,507669de-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6074,507669df-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6075,507669e0-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6076,507669e1-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6077,507669e2-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6078,507669e3-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6079,507669e4-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6080,507669e5-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6081,507669e6-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6082,507669e7-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6083,507669e8-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6084,507669e9-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6085,507669ea-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6086,507669eb-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6087,507669ec-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6088,507669ed-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6089,507669ee-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6090,507669ef-fec9-11e0-9cbb-001517c526f0,Средне продаваемый
6091,50842946-30a5-11df-af8c-001517c526f1,Наименее продаваемый
6092,50842947-30a5-11df-af8c-001517c526f1,Наименее продаваемый
6093,50861c49-70b0-11dc-a590-00151716f9f5,Наименее продаваемый
6094,509b08b0-4575-11e0-97bf-001517c526f0,Средне продаваемый
6095,509b08b1-4575-11e0-97bf-001517c526f0,Средне продаваемый
6096,50a04108-f853-11e0-9539-001517c526f0,Средне продаваемый
6097,50b201e3-cb9e-11df-8d01-001517c526f0,Наименее продаваемый
6098,50c17a21-5c4c-11e1-8cc2-001517c526f0,Наименее продаваемый
6099,50c58770-e215-11df-b57e-001517c526f0,Наименее продаваемый
6100,50c5877e-e215-11df-b57e-001517c526f0,Средне продаваемый
6101,50c58781-e215-11df-b57e-001517c526f0,Средне продаваемый
6102,50c58783-e215-11df-b57e-001517c526f0,Средне продаваемый
6103,50c58784-e215-11df-b57e-001517c526f0,Наиболее продаваемый
6104,50c58785-e215-11df-b57e-001517c526f0,Средне продаваемый
6105,50c58786-e215-11df-b57e-001517c526f0,Средне продаваемый
6106,50c8841c-2d23-11dd-a1bf-00151716f9f5,Наименее продаваемый
6107,50c8d1e3-a5ff-11e0-95cb-00155d030b07,Наименее продаваемый
6108,50c8d1e4-a5ff-11e0-95cb-00155d030b07,Наименее продаваемый
6109,50ca63b9-5c91-11df-bc0a-001517c526f1,Средне продаваемый
6110,50ca63ba-5c91-11df-bc0a-001517c526f1,Средне продаваемый
6111,50ca63bb-5c91-11df-bc0a-001517c526f1,Средне продаваемый
6112,50d75946-d0d8-11df-bdee-001517c526f0,Наименее продаваемый
6113,50d75947-d0d8-11df-bdee-001517c526f0,Наименее продаваемый
6114,50d75948-d0d8-11df-bdee-001517c526f0,Наименее продаваемый
6115,50d75949-d0d8-11df-bdee-001517c526f0,Наименее продаваемый
6116,50f49634-2315-11de-9141-00151716f9f5,Средне продаваемый
6117,50f49635-2315-11de-9141-00151716f9f5,Средне продаваемый
6118,50f49636-2315-11de-9141-00151716f9f5,Средне продаваемый
6119,50fb7814-af98-11dd-aba3-00151716f9f5,Средне продаваемый
6120,511524c4-97c8-11e0-90c2-00155d030b07,Наиболее продаваемый
6121,51156f07-b723-11df-b1cb-001517c526f0,Наименее продаваемый
6122,5115dfea-5c42-11dd-9e3d-00151716f9f5,Наименее продаваемый
6123,51182a61-53be-11de-8bf7-00151716f9f5,Средне продаваемый
6124,51182a62-53be-11de-8bf7-00151716f9f5,Средне продаваемый
6125,5121ab59-e178-11df-bafc-001517c526f0,Наименее продаваемый
6126,5121ab5a-e178-11df-bafc-001517c526f0,Наименее продаваемый
6127,5131cae4-3702-11df-a9f6-001517c526f1,Средне продаваемый
6128,51479f93-6d8b-11dd-b1c6-00151716f9f5,Средне продаваемый
6129,51479f94-6d8b-11dd-b1c6-00151716f9f5,Средне продаваемый
6130,515145cc-751b-11e0-9f9f-001517c526f0,Наименее продаваемый
6131,515145ce-751b-11e0-9f9f-001517c526f0,Средне продаваемый
6132,515667d0-5529-11e1-b27b-001517c526f0,Средне продаваемый
6133,5191080a-de2c-11de-9339-00151716f9f5,Наименее продаваемый
6134,5191080b-de2c-11de-9339-00151716f9f5,Наиболее продаваемый
6135,51993e67-bb7d-11dd-a873-00151716f9f5,Наименее продаваемый
6136,51a5af01-6f8f-11e0-868f-001517c526f0,Средне продаваемый
6137,51a9044d-6cb5-11dd-9013-00151716f9f5,Средне продаваемый
6138,51ac21af-803f-11e0-b16b-00155d030b07,Наименее продаваемый
6139,51b7910d-097e-11e0-b227-001517c526f0,Средне продаваемый
6140,51b7910e-097e-11e0-b227-001517c526f0,Средне продаваемый
6141,51bc2067-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
6142,51bc2087-bba2-11da-ab47-0002b3552d75,Средне продаваемый
6143,51bc2088-bba2-11da-ab47-0002b3552d75,Средне продаваемый
6144,51bc2089-bba2-11da-ab47-0002b3552d75,Средне продаваемый
6145,51bc208c-bba2-11da-ab47-0002b3552d75,Средне продаваемый
6146,51c15d04-1672-11e1-b4ae-001517c526f0,Средне продаваемый
6147,51cbdff3-78a9-11de-afb2-00001a1933df,Наименее продаваемый
6148,51e41a8f-ad36-11db-997b-001731bb01c7,Средне продаваемый
6149,51e55f6e-63d8-11e0-bb44-001517c526f0,Средне продаваемый
6150,51e55f6f-63d8-11e0-bb44-001517c526f0,Наименее продаваемый
6151,51e75c44-9e4e-11dd-b756-00151716f9f5,Наименее продаваемый
6152,51e75c4a-9e4e-11dd-b756-00151716f9f5,Средне продаваемый
6153,51e75c4f-9e4e-11dd-b756-00151716f9f5,Наименее продаваемый
6154,51e75c50-9e4e-11dd-b756-00151716f9f5,Средне продаваемый
